judul_film,rating
Hope and Glory,3.879032258064516
Hopscotch,3.9210526315789473
Horror Express,2.625
Hors de prix,3.68
Horse Feathers,4.056451612903226
Horton Hears a Who!,3.5163934426229506
"Horí, má panenko",3.5833333333333335
Hostage,3.3464285714285715
Hostel,2.7822085889570554
Hostel: Part II,2.6904761904761907
Hot Dog... The Movie,2.0
Hot Fuzz,3.8762886597938144
Hot Lead and Cold Feet,2.95
Hot Popcorn: Movie Awards Greatest Moments,2.5
Hot Pursuit,2.9
Hot Rod,2.9473684210526314
Hot Shots!,3.1166666666666667
Hot Shots! Part Deux,2.832107843137255
Hot to Trot,1.5
Hotaru no haka,4.086294416243655
Hotel,2.75
Hotel Rwanda,4.081615120274914
Hotel de Love,3.0
House Arrest,2.4210526315789473
House II: The Second Story,2.4411764705882355
House M.D.,2.9324324324324325
House Party,2.6875
House Party 2,2.0
House Party 3,1.5454545454545454
House of 1000 Corpses,2.6025641025641026
House of Cards,3.5
House of D,2.9375
House of Dracula,3.2222222222222223
House of Frankenstein,3.25
House of Games,3.890909090909091
House of Sand and Fog,3.7559808612440193
House of Usher,3.3684210526315788
House of Wax,2.6675531914893615
House of the Dead,1.4871794871794872
House on Haunted Hill,2.5822147651006713
HouseSitter,3.111111111111111
Houseboat,3.619047619047619
Houseguest,2.5833333333333335
Housekeeping,4.0
How Green Was My Valley,3.757142857142857
How High,2.5
How I Got Into College,3.0
How I Won the War,2.9642857142857144
How She Move,3.5
How Stella Got Her Groove Back,2.5416666666666665
How the Grinch Stole Christmas,2.816823899371069
How the West Was Won,3.6379310344827585
How to Be a Player,2.7
How to Beat the High Co$t of Living,2.25
How to Deal,3.0
How to Draw a Bunny,3.6875
How to Eat Fried Worms,3.0
How to Get Ahead in Advertising,3.765625
How to Get the Man's Foot Outta Your Ass,3.7448979591836733
How to Kill Your Neighbor's Dog,3.772727272727273
How to Lose Friends & Alienate People,3.4444444444444446
How to Lose a Guy in 10 Days,3.022448979591837
How to Make an American Quilt,2.9344262295081966
How to Marry a Millionaire,3.6956521739130435
How to Murder Your Wife,3.5
How to Steal a Million,3.8421052631578947
How to Stuff a Wild Bikini,3.0833333333333335
How to Succeed in Business Without Really Trying,3.782608695652174
Howard the Duck,2.050561797752809
Howards End,3.792682926829268
Howling II: Stirba - Werewolf Bitch,1.6333333333333333
Howling III,2.0833333333333335
Howling IV: The Original Nightmare,2.2
Huang jia shi jie,3.5
Hud,4.019607843137255
Hudson Hawk,2.75
Hugo Pool,2.5833333333333335
Human Nature,3.4451219512195124
Human Traffic,3.6666666666666665
Humanoids from the Deep,2.857142857142857
Humboldt County,2.0
Humoresque,3.0
Hundstage,3.5
Hung fan kui,3.297071129707113
Hunger,3.1140350877192984
Hunk,3.0
Huo Yuan Jia,3.6977611940298507
Huozhe,4.131578947368421
Hurlyburly,3.3
Husbands and Wives,3.611111111111111
Hush,2.6363636363636362
"Hush...Hush, Sweet Charlotte",3.4482758620689653
Hustle & Flow,3.716666666666667
Hustler White,3.0
Hype!,3.7
Hysterical Blindness,2.7916666666666665
Hyôryû-gai,3.3333333333333335
Händler der vier Jahreszeiten,3.369565217391304
Häxan,3.1666666666666665
Höstsonaten,4.02
I Am David,3.742424242424242
I Am Dina,3.3823529411764706
I Am Legend,3.44987146529563
I Am Sam,3.4761904761904763
I Am Trying to Break Your Heart,3.625
I Am a Fugitive from a Chain Gang,3.9107142857142856
I Bury the Living,2.0
I Call First,3.3333333333333335
I Can Get It for You Wholesale,4.0
I Capture the Castle,3.5
I Confess,3.575
I Could Never Be Your Woman,2.642857142857143
I Got the Hook Up,1.8333333333333333
I Heart Huckabees,3.5671641791044775
I Kina spiser de hunde,3.8043478260869565
I Know What You Did Last Summer,2.415151515151515
I Know Who Killed Me,1.85
I Like It Like That,2.1666666666666665
I Love Trouble,2.453488372093023
I Love You Again,3.4375
I Love You to Death,3.274193548387097
"I Love You, Alice B. Toklas!",2.6
"I Love You, Don't Touch Me!",2.7
"I Love You, I Love You Not",2.375
I Married a Monster from Outer Space,3.25
I Married a Strange Person!,3.4285714285714284
I Married a Witch,2.5
I Never Promised You a Rose Garden,3.25
I Now Pronounce You Chuck & Larry,2.8978494623655915
I Remember Mama,3.7142857142857144
I Saw What You Did,2.857142857142857
I Shot Andy Warhol,3.323529411764706
I Spy,2.747422680412371
I Still Know What You Did Last Summer,2.066666666666667
I Think I Do,3.0
I Think I Love My Wife,3.0
I Walked with a Zombie,3.477272727272727
I Wanna Hold Your Hand,3.625
I Want Someone to Eat Cheese With,3.0
I Want to Live!,3.8
I Was a Male War Bride,3.4782608695652173
I Went Down,3.5
I bambini ci guardano,3.5
I pugni in tasca,4.0
I racconti di Canterbury,3.7142857142857144
I soliti ignoti,3.5
I tre volti della paura,3.75
I vitelloni,3.7777777777777777
I'll Be Home for Christmas,1.9642857142857142
I'll Be Seeing You,3.5
I'll Be There,3.0
I'll Do Anything,2.533333333333333
I'll Never Forget What's'isname,3.0
I'll Sleep When I'm Dead,3.0576923076923075
I'm All Right Jack,4.0
I'm Gonna Git You Sucka,3.2314814814814814
I'm No Angel,3.6666666666666665
I'm Not Rappaport,2.75
I'm Not There.,3.3529411764705883
I'm Reed Fish,3.5
I'm the One That I Want,4.0
I'm with Lucy,3.9
"I, Madman",3.5
"I, Robot",3.386029411764706
"I, the Jury",3.3
I.Q.,3.126315789473684
Ice Age,3.619015047879617
Ice Age: The Meltdown,3.3076923076923075
Ice Castles,2.7941176470588234
Ice Princess,2.769230769230769
Ice Station Zebra,3.3421052631578947
Ice-Cold in Alex,4.5
Iceman,3.267857142857143
Identity,3.6035353535353534
Idi i smotri,3.980769230769231
Idiocracy,3.1655844155844157
Idiot Box,3.0
Idioterne,3.77
Idle Hands,2.757142857142857
Idlewild,2.9
Iedereen beroemd!,2.875
"Ieri, oggi, domani",2.642857142857143
If Lucy Fell,2.7777777777777777
If You Could See What I Hear,3.388888888888889
If You Only Knew,4.0
If....,3.606060606060606
Igby Goes Down,3.459537572254335
Igor,2.5
Ik ook van jou,3.5
Ikimono no kiroku,3.5
Ikiru,4.246753246753247
"Il buono, il brutto, il cattivo.",4.126824817518248
Il conformista,3.967741935483871
Il deserto rosso,4.166666666666667
Il gatto a nove code,3.0714285714285716
Il gattopardo,3.5625
Il giardino dei Finzi Contini,4.0
Il grande silenzio,3.088235294117647
Il mio nome è Nessuno,3.32
Il mio viaggio in Italia,3.466666666666667
Il mondo di Yor,1.8
Il mostro,3.5
Il portiere di notte,3.34375
Il postino,3.7775330396475773
Il rosso segno della follia,2.5
Il testimone dello sposo,4.5
Il vangelo secondo Matteo,4.117647058823529
Il y a longtemps que je t'aime,2.8333333333333335
Ill Gotten Gains,0.75
Illtown,2.75
Illuminata,3.4166666666666665
Ils,3.5219298245614037
Ils se marièrent et eurent beaucoup d'enfants,3.0
Ilsa: She Wolf of the SS,2.55
Im Lauf der Zeit,4.5
Im Spiegel der Maya Deren,3.5
Im toten Winkel - Hitlers Sekretärin,3.75
Imaginary Crimes,3.1666666666666665
Imaginary Heroes,3.7
Imagine Me & You,3.467741935483871
Imagine: John Lennon,3.8181818181818183
Imitation of Life,3.7777777777777777
Immediate Family,2.8
Immortal Beloved,3.772277227722772
Immortel (ad vitam),3.296875
Import/Export,3.75
Impostor,3.2865853658536586
Impromptu,3.7333333333333334
Impulse,2.5
In & Out,3.102272727272727
In America,3.9625
In Bruges,3.888888888888889
In Cold Blood,4.016447368421052
In God's Hands,1.0
In Good Company,3.4956896551724137
In Harm's Way,3.3
In Her Shoes,3.460144927536232
In Like Flint,3.3
In Love and War,3.0833333333333335
In My Father's Den,4.2
In Old California,2.75
In Old Chicago,3.6666666666666665
In Praise of Older Women,3.0
In Search of a Midnight Kiss,4.4
In Search of the Castaways,3.4
In This Our Life,3.625
In Too Deep,3.269230769230769
In a Lonely Place,4.017241379310345
In the Army Now,2.3035714285714284
In the Bedroom,3.682634730538922
In the Bleak Midwinter,3.7857142857142856
In the Company of Men,3.6904761904761907
In the Cut,2.5943396226415096
In the Good Old Summertime,3.5
In the Heat of the Night,4.003496503496503
In the Land of Women,3.3541666666666665
In the Line of Fire,3.5754257907542577
In the Loop,3.0
In the Mix,2.3333333333333335
In the Mouth of Madness,3.1724137931034484
In the Name of the Father,3.9262295081967213
In the Name of the King: A Dungeon Siege Tale,2.175
In the Realms of the Unreal,3.775
In the Shadow of the Moon,3.8653846153846154
In the Soup,3.6666666666666665
In the Valley of Elah,3.576923076923077
"In weiter Ferne, so nah!",3.7142857142857144
Incident at Loch Ness,2.8181818181818183
Incident at Oglala,3.8
Incognito,3.375
Incubo sulla città contaminata,1.6666666666666667
Incubus,1.25
Indagine su un cittadino al di sopra di ogni sospetto,3.6785714285714284
Indecent Proposal,2.7142857142857144
Independence Day,3.037106446776612
Indestructible Man,4.0
Indian Summer,3.046875
Indiana Jones and the Kingdom of the Crystal Skull,3.0947098976109215
Indiana Jones and the Last Crusade,3.953252032520325
Indiana Jones and the Temple of Doom,3.6106951871657755
Indigènes,3.55
Indiscreet,3.9642857142857144
Indochine,3.473684210526316
Infamous,3.5142857142857142
Infinity,3.75
Inherit the Wind,4.075949367088608
Injeong sajeong bol geot eobtda,4.5
Inland Empire,3.4523809523809526
Innerspace,3.3649425287356323
Innocence,3.58984375
Inside Deep Throat,2.9722222222222223
Inside I'm Dancing,3.7586206896551726
Inside Man,3.836861313868613
Inside Moves,3.25
Insignificance,3.3125
Insomnia,3.506072874493927
Inspector Gadget,2.0
Instinct,2.9214285714285713
"Institute Benjamenta, or This Dream People Call Human Life",4.166666666666667
Intacto,3.514705882352941
Interiors,3.8026315789473686
Intermission,3.6339285714285716
Internal Affairs,2.953125
Intersection,3.0
Interstate 60: Episodes of the Road,3.859375
Interview,3.6363636363636362
Interview with the Assassin,3.5714285714285716
Interview with the Vampire: The Vampire Chronicles,3.5321969696969693
Intervista,4.0
Intimacy,3.40625
Intimate Relations,2.75
Into the Arms of Strangers: Stories of the Kindertransport,4.0227272727272725
Into the Blue,2.8852459016393444
Into the West,3.3125
Into the Wild,3.9065040650406506
Into the Woods,3.9791666666666665
Intolerable Cruelty,3.314
Intolerance: Love's Struggle Throughout the Ages,3.78125
Invaders from Mars,3.6923076923076925
Invasion U.S.A.,2.272727272727273
Invasion of the Body Snatchers,3.452134986225895
Inventing the Abbotts,3.1704545454545454
Invincible,3.4722222222222223
Io non ho paura,3.8541666666666665
Io speriamo che me la cavo,3.4545454545454546
Ira & Abby,4.0
Irezumi ichidai,3.75
Irina Palm,3.1666666666666665
Iris,3.6594202898550723
Irma Vep,3.176470588235294
Irma la Douce,3.3285714285714287
Iron & Silk,3.75
Iron Eagle,2.4453125
Iron Eagle II,1.8026315789473684
Iron Eagle IV,1.3333333333333333
Iron Man,3.8993212669683257
Iron Will,3.3
Ironweed,3.2
Irréversible,3.4223300970873787
Ishtar,2.0135135135135136
Islands in the Stream,3.375
Isn't She Great,2.4285714285714284
It,2.9375
It Came from Beneath the Sea,3.25
It Came from Hollywood,3.409090909090909
It Came from Outer Space,3.033333333333333
It Conquered the World,3.0
It Could Happen to You,3.238095238095238
It Had to Be You,3.1666666666666665
It Happened Here,2.1666666666666665
It Happened One Night,4.1038461538461535
It Happened at the World's Fair,3.1666666666666665
It Happened to Jane,3.6666666666666665
It Runs in the Family,2.65
It Takes Two,2.176470588235294
It's Alive,2.7
It's All About Love... og Thomas Vinterberg,2.4047619047619047
It's All Gone Pete Tong,3.6923076923076925
It's All True,3.0
It's My Party,3.1818181818181817
It's Pat,1.6612903225806452
It's a Free World...,4.0
It's a Mad Mad Mad Mad World,3.591743119266055
It's a Wonderful Life,4.020588235294118
It's in the Water,3.5
"It's the Great Pumpkin, Charlie Brown",3.6739130434782608
Italianetz,3.0
Italiensk for begyndere,3.525
Itty Bitty Titty Committee,2.75
Ivan Groznyy,3.8333333333333335
Ivan Groznyy: Skaz vmroy - Boyarskyy zagovor,4.166666666666667
Ivanhoe,3.2142857142857144
Ivanovo detstvo,4.0
Ivansxtc,1.0
J'ai pas sommeil,2.3333333333333335
JCVD,3.3125
JFK,3.743801652892562
JLG/JLG - autoportrait de décembre,2.0
Jabberwocky,3.0327868852459017
Jack,2.7448275862068967
Jack & Sarah,3.4166666666666665
Jack Frost,1.9736842105263157
Jack and the Beanstalk: The Real Story,3.3333333333333335
Jack the Bear,3.0833333333333335
Jackass Number Two,3.118181818181818
Jackass: The Movie,2.9292929292929295
Jackie Brown,3.716637781629116
Jacknife,3.5
Jacob's Ladder,3.7130434782608694
Jag är nyfiken - en film i gult,3.2142857142857144
Jagged Edge,3.5217391304347827
Jailbait,2.5
Jakob the Liar,2.9242424242424243
"Jakob, der Lügner",2.875
Jalla! Jalla!,3.660377358490566
Jalsaghar,4.0
Jamaica Inn,2.857142857142857
James and the Giant Peach,3.291044776119403
"Jamón, jamón",3.5952380952380953
Jane Austen's Mafia!,2.4310344827586206
Jane Eyre,3.368544600938967
Jang Aur Aman,4.0
"Janghwa, Hongryeon",3.6615384615384614
Japanese Story,3.25
Japón,2.6
Jarhead,3.560117302052786
Jason Goes to Hell: The Final Friday,2.2857142857142856
Jason Lives: Friday the 13th Part VI,1.63
Jason X,2.183333333333333
Jason and the Argonauts,3.6343283582089554
Jason's Lyric,2.611111111111111
Jawbreaker,2.6458333333333335
Jaws,3.554070473876063
Jaws 3-D,1.696969696969697
Jaws: The Revenge,1.8395061728395061
Jay and Silent Bob Strike Back,3.165768194070081
Je rentre à la maison,3.5
Jean de Florette,4.073394495412844
Jeanne et le garçon formidable,3.5
Jeder für sich und Gott gegen alle,3.7844827586206895
Jeepers Creepers,2.592
Jeepers Creepers II,2.343137254901961
Jefferson in Paris,2.611111111111111
Jeffrey,3.735294117647059
Jekyll and Hyde... Together Again,2.6666666666666665
Jennifer Eight,2.8846153846153846
Jenseits der Stille,3.7142857142857144
Jeremiah Johnson,3.9056603773584904
Jeremy,2.75
Jerry Maguire,3.3857142857142857
Jersey Girl,3.0476190476190474
Jesus Camp,3.754385964912281
Jesus Christ Superstar,3.510989010989011
Jesus of Nazareth,3.375
Jesus' Son,3.546511627906977
Jeux d'enfants,3.7755102040816326
Jeux interdits,3.75
Jezebel,3.8684210526315788
Jibeuro,3.5
Jigureul jikyeora!,3.4545454545454546
Jiminy Glick in Lalawood,3.0
Jimmy Hollywood,2.8214285714285716
Jimmy Neutron: Boy Genius,2.9491525423728815
Jin-Rô,3.6875
Jindabyne,2.75
Jing Ke ci Qin Wang,3.3333333333333335
Jing wu men,3.828125
Jing wu ying xiong,3.7580645161290325
Jingi naki tatakai,3.357142857142857
Jingle All the Way,2.129032258064516
Jinxed!,3.3333333333333335
Jisatsu sâkuru,3.2972972972972974
"Jo Jo Dancer, Your Life Is Calling",3.25
Joan of Arc,3.1445578231292517
Joe Dirt,2.637037037037037
Joe Gould's Secret,2.6875
Joe Kidd,3.1666666666666665
Joe Somebody,2.85
Joe Strummer: The Future Is Unwritten,3.8333333333333335
Joe Versus the Volcano,2.8464285714285715
Joe the King,3.625
Joe's Apartment,2.7589285714285716
John Q,3.2735042735042734
John Tucker Must Die,2.6097560975609757
Johnny Be Good,2.75
Johnny Belinda,4.1
Johnny Dangerously,3.21875
Johnny Eager,2.75
Johnny English,2.8764044943820224
Johnny Got His Gun,3.7142857142857144
Johnny Guitar,3.625
Johnny Handsome,2.75
Johnny Mnemonic,2.636986301369863
Joi gin a long,4.0
Jonah: A VeggieTales Movie,3.2045454545454546
Jonas Brothers: The 3D Concert Experience,4.5
Jonas qui aura 25 ans en l'an 2000,2.875
Joshua,2.9444444444444446
Josie and the Pussycats,2.526595744680851
Joulutarina,4.0
Jour de fête,4.0
Journal d'un curé de campagne,3.9722222222222223
Journey to the Center of the Earth,3.4651162790697674
Journeys with George,3.7
Joy Ride,3.101010101010101
Joyeux Noël,3.9615384615384617
Ju Dou,3.826923076923077
Ju-on,3.4121621621621623
Juana la Loca,3.25
Jubal,3.5
Jubilee,2.0
Jude,3.3333333333333335
Judge Dredd,2.4006772009029347
Judge Priest,3.0
Judgment Night,2.972972972972973
Judgment at Nuremberg,3.9927536231884058
Judy Berlin,3.8333333333333335
Juggernaut,3.1666666666666665
Jui kuen II,3.6893203883495147
Juice,3.4
Jules et Jim,4.0058823529411764
Julie Johnson,2.75
Julien Donkey-Boy,3.3333333333333335
Julius Caesar,3.638888888888889
Jumanji,2.976470588235294
Jump Tomorrow,4.0
Jumper,2.813380281690141
Jumpin' Jack Flash,2.85
Junebug,3.685567010309278
Jungfrukällan,4.052631578947368
Jungle 2 Jungle,2.2096774193548385
Jungle Fever,3.213235294117647
Junior,2.3759398496240602
Junior Bonner,3.6666666666666665
Juno,3.9442270058708413
Juno and the Paycock,2.75
Jupiter's Wife,3.75
Jurassic Park,3.4305939226519335
Jurassic Park III,2.675141242937853
Jury Duty,1.9230769230769231
Just Between Friends,4.0
Just Cause,2.9915254237288136
Just Friends,3.0245901639344264
Just Like Heaven,3.4495798319327733
Just Looking,4.0
Just Married,2.599056603773585
Just My Luck,2.460526315789474
Just One of the Guys,2.810344827586207
Just Visiting,2.892857142857143
Just Write,2.3333333333333335
Just a Little Harmless Sex,2.5
Just the Ticket,2.7142857142857144
Juwanna Mann,1.8333333333333333
Juyuso seubgyuksageun,3.392857142857143
Jésus de Montréal,4.037735849056604
Jôi-uchi: Hairyô tsuma shimatsu,2.5
Jönssonligan & DynamitHarry,2.5
Jûbê ninpûchô,3.734375
K-19: The Widowmaker,3.3041666666666667
K-9,2.6
K-PAX,3.4588888888888887
KISS Meets the Phantom of the Park,3.5
Kabhi Khushi Kabhie Gham...,2.7
Kabluey,3.3636363636363638
Kaena: La prophétie,3.21875
Kafka,3.4285714285714284
Kagemusha,3.222027972027972
Kaidan,3.75
Kaijûtô no kessen: Gojira no musuko,1.9166666666666667
Kairo,3.1153846153846154
Kaitei gunkan,3.0
Kakushi ken oni no tsume,4.0
Kakushi-toride no san-akunin,3.542
Kalifornia,3.3664383561643834
Kama Sutra: A Tale of Love,2.888888888888889
Kanal,3.875
Kangaroo Jack,1.91
Kansas City,2.59375
Kansas City Confidential,3.0
Kaosu,3.5
Karakter,3.9107142857142856
Karla,2.1666666666666665
Katakuri-ke no kôfuku,3.657142857142857
Kataude mashin gâru,2.6666666666666665
Kate & Leopold,3.207547169811321
Katok i skripka,3.5
Katyn,4.5
Kauas pilvet karkaavat,3.828125
Kavkazskiy plennik,4.0
Kazaam,1.435483870967742
Kaze no tani no Naushika,4.040983606557377
Kedma,4.5
Keep the Aspidistra Flying,3.0
Keep the River on Your Right: A Modern Cannibal Tale,3.3125
Keeping Mum,3.765957446808511
Keeping the Faith,3.4075
Keetje Tippel,3.0
Keiner liebt mich,4.0
Kekexili,4.0
Kelly's Heroes,3.7586206896551726
Ken Park,3.0689655172413794
Key Largo,3.858267716535433
Keys to Tulsa,2.55
Khartoum,3.0833333333333335
Kickboxer,2.7934782608695654
Kickboxer 2: The Road Back,1.8846153846153846
Kicked in the Head,3.25
Kickin It Old Skool,2.227272727272727
Kicking & Screaming,2.9473684210526314
Kidnap,3.3333333333333335
Kids,3.4725274725274726
Kids World,1.5
Kids in America,2.875
Kids in the Hall: Brain Candy,3.4074074074074074
Kids of the Round Table,1.75
